zone,commissionerate,division,range,hsn4,chapter2,taxable_y1,taxable_y2,taxable_y3,share_original,yoy_change,mean_3yr,sd_3yr,cv_volatility,cagr_3yr,share_y3_computed
DELHI,DELHI EAST,All Divisions,All Ranges,1559,15,,,61620.5,1.642e-08,,61620.5,0.0,0.0,,1.6426240317889084e-08
DELHI,DELHI EAST,All Divisions,All Ranges,8081,80,152096.55,193383.23,166686033.98,4.443366e-05,860.946684,55677171.25333333,78495121.41548853,1.4098259600569976,32.104720471651014,4.443366820767935e-05
DELHI,DELHI EAST,All Divisions,All Ranges,2332,23,7400.0,,65685.67,1.75e-08,,36542.835,29142.835,0.7974979226433855,1.9793358138840094,1.7509896882718534e-08
DELHI,DELHI EAST,All Divisions,All Ranges,1705,17,2399310.420000001,657671.13,1248531.85,3.3282e-07,0.898413,1435171.1333333335,723165.5046531244,0.5038879948577962,-0.2786324655221427,3.3282242456063564e-07
DELHI,DELHI EAST,All Divisions,All Ranges,3069,30,-290.0,332.19,61449.69,1.638e-08,183.983563,20497.293333333335,28958.831406636946,1.4128124594647429,,1.638070731980081e-08
DELHI,DELHI EAST,All Divisions,All Ranges,1446,14,,,61110.39,1.629e-08,,61110.39,0.0,0.0,,1.629025976842002e-08
DELHI,DELHI EAST,All Divisions,All Ranges,2373,23,11698.4,24279.49,96168.43,2.563e-08,2.960891,44048.77333333334,37210.34725884216,0.8447533141787562,1.8671672645348432,2.5635717694177975e-08
DELHI,DELHI EAST,All Divisions,All Ranges,1530,15,,2650.0,60845.6,1.621e-08,21.960603,31747.8,29097.8,0.9165296492985341,,1.6219674424682564e-08
DELHI,DELHI EAST,All Divisions,All Ranges,5825,58,62146.14,19085.56,60840.0,1.621e-08,2.18775,47357.23333333334,19998.202172944333,0.422284005321489,-0.010564420761925875,1.6218181626899684e-08
DELHI,DELHI EAST,All Divisions,All Ranges,9582,95,48278.81,123049.62,60802.0,1.62e-08,-0.505874,77376.81,32697.72420129674,0.4225778266291508,0.12222684696996788,1.6208051927658687e-08
DELHI,DELHI EAST,All Divisions,All Ranges,1200,12,1834817.13,225110.45,93972.31,2.505e-08,-0.58255,717966.6299999999,791545.1481978575,1.1024818078214271,-0.7736900970939353,2.5050295717937563e-08
DELHI,DELHI EAST,All Divisions,All Ranges,3225,32,13559.34,,60576.95,1.614e-08,,37068.145,23508.804999999997,0.6342050566598355,1.1136565811417922,1.614806011675905e-08
DELHI,DELHI EAST,All Divisions,All Ranges,3526,35,16235.02,38449.0,172007.01,4.585e-08,3.47364,75563.67666666668,68796.08823759983,0.9104386032071912,2.2549675201696466,4.5852086280078075e-08
DELHI,DELHI EAST,All Divisions,All Ranges,4754,47,21296.6,9775.5,60515.1,1.613e-08,5.190486,30529.066666666666,21718.741255780813,0.7114118978126031,0.6856862358967177,1.6131572698389168e-08
DELHI,DELHI EAST,All Divisions,All Ranges,3738,37,,2700.0,60468.72,1.611e-08,21.395822,31584.36,28884.36,0.9145146521886148,,1.61192091338945e-08
DELHI,DELHI EAST,All Divisions,All Ranges,3136,31,,,60456.85,1.611e-08,,60456.85,0.0,0.0,,1.6116044935736852e-08
DELHI,DELHI EAST,All Divisions,All Ranges,9813,98,39900.24,105160.0,60643.0,1.616e-08,-0.423326,68567.74666666666,27225.114338450243,0.39705423704240506,0.23282827055044586,1.61656671334661e-08
DELHI,DELHI EAST,All Divisions,All Ranges,1117,11,2642.88,1359.36,111969.96,2.984e-08,81.369615,38657.4,51842.45651466759,1.3410745811841351,5.508966544518471,2.984794786385096e-08
DELHI,DELHI EAST,All Divisions,All Ranges,1039,10,6843.0,2276.75,90273.6,2.406e-08,38.650203,33131.11666666667,40448.81713054853,1.220870927397513,2.6320942614755682,2.4064326773735885e-08
DELHI,DELHI EAST,All Divisions,All Ranges,3172,31,8234.24,,60137.01,1.603e-08,,34185.625,25951.385000000002,0.7591315062983345,1.7024592568433259,1.6030784856651586e-08
DELHI,DELHI EAST,All Divisions,All Ranges,8156,81,380939.69,134061.37,60103.2,1.602e-08,-0.551673,191701.42,137175.78710516397,0.7155700104107938,-0.6027895317147083,1.6021772090037425e-08
DELHI,DELHI EAST,All Divisions,All Ranges,9096,90,317539.9,335781.76,242053.85,6.452e-08,-0.279133,298458.50333333336,40573.43180214555,0.13594329311780778,-0.12691435946679508,6.452454475329277e-08
DELHI,DELHI EAST,All Divisions,All Ranges,8665,86,,3047.46,60000.0,1.599e-08,18.688527,31523.73,28476.27,0.9033280642868087,,1.5994261959467142e-08
DELHI,DELHI EAST,All Divisions,All Ranges,6606,66,3927656.300000001,269601.77,212981.42,5.677e-08,-0.210014,1470079.8300000003,1737922.7150886732,1.1821961499115818,-0.7671350522594487,5.677467706632158e-08
DELHI,DELHI EAST,All Divisions,All Ranges,3112,31,,64600.0,64030.0,1.706e-08,-0.008823,64315.0,285.0,0.004431314623338257,,1.706854322107802e-08
DELHI,DELHI EAST,All Divisions,All Ranges,4831,48,47781.75,365930.0,59800.0,1.594e-08,-0.83658,157837.25,147225.57303944064,0.9327682346178778,0.11871527023880013,1.5940947752935584e-08
DELHI,DELHI EAST,All Divisions,All Ranges,0354,03,,2001.7,208603.98,5.56e-08,103.213408,105302.84000000001,103301.14000000001,0.9809910160067858,,5.560777836512408e-08
DELHI,DELHI EAST,All Divisions,All Ranges,0545,05,12657.7,12110.08,59740.13,1.592e-08,3.933091,28169.303333333333,22325.06504997814,0.7925316712948459,1.172479477490464,1.5924988145210364e-08
DELHI,DELHI EAST,All Divisions,All Ranges,1298,12,,,61245.8,1.632e-08,,61245.8,0.0,0.0,,1.6326356151952213e-08
DELHI,DELHI EAST,All Divisions,All Ranges,4669,46,11025.0,,59375.0,1.582e-08,,35200.0,24175.0,0.6867897727272727,1.3206653201926106,1.5827655064056027e-08
