zone,commissionerate,division,range,hsn4,chapter2,taxable_y1,taxable_y2,taxable_y3,share_original,yoy_change,mean_3yr,sd_3yr,cv_volatility,cagr_3yr,share_y3_computed
DELHI,DELHI EAST,MANDOLI,All Ranges,1201,12,619747.8,11567481.59,37802.1,8.904e-08,-0.996732,4075010.4966666666,5303301.331105863,1.30142028724685,-0.7530264374334611,8.904330786254718e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,3771,37,,,12630.5,2.975e-08,,12630.5,0.0,0.0,,2.9751296884509117e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,6536,65,,,12600.0,2.967e-08,,12600.0,0.0,0.0,,2.967945376230671e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,4990,49,1300.0,,12600.0,2.967e-08,,6950.0,5650.0,0.8129496402877698,2.113247129976625,2.967945376230671e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,6018,60,1301.9,75940.35,41773.03,9.839e-08,-0.449923,39671.76,30507.22380366438,0.7689909347017722,4.664468622707049,9.839688193622627e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,1282,12,,,12564.2,2.959e-08,,12564.2,0.0,0.0,,2.9595126425426505e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,5305,53,128778.87,21535653.55,221182.45,5.2099e-07,-0.989729,7295204.956666667,10069588.429521378,1.3803023341132263,0.3105482872823273,5.209979601435489e-07
DELHI,DELHI EAST,MANDOLI,All Ranges,8843,88,93085.0,46757.8,18472.04,4.351e-08,-0.604942,52771.613333333335,30756.006601383662,0.5828134608489702,-0.5545309060677547,4.351111564091111e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,0839,08,,,12500.0,2.944e-08,,12500.0,0.0,0.0,,2.944390254197094e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,8014,80,432.0,10650.0,12296.0,2.896e-08,0.154553,7792.666666666667,5247.976710652931,0.6734506857711863,4.335069161966222,2.8963378052485974e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,3100,31,2000.0,80250.12,93622.36,2.2052e-07,0.166632,58624.159999999996,40409.78282902627,0.689302547431405,5.8418696275214135,2.2052861148714548e-07
DELHI,DELHI EAST,MANDOLI,All Ranges,3293,32,,,12418.75,2.925e-08,,12418.75,0.0,0.0,,2.925251717544813e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,5410,54,,88971.75,44000.0,1.0364e-07,-0.505461,66485.875,22485.875,0.3382052954856953,,1.0364253694773771e-07
DELHI,DELHI EAST,MANDOLI,All Ranges,1802,18,216000.0,,42669.6,1.005e-07,,129334.8,86665.20000000001,0.6700841536848552,-0.5555402780403556,1.0050876351239066e-07
DELHI,DELHI EAST,MANDOLI,All Ranges,1607,16,,,43428.0,1.0229e-07,,43428.0,0.0,0.0,,1.0229518396741713e-07
