zone,commissionerate,division,range,hsn4,chapter2,taxable_y1,taxable_y2,taxable_y3,share_original,yoy_change,mean_3yr,sd_3yr,cv_volatility,cagr_3yr,share_y3_computed
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6107,61,4548099813.83,5241175354.740001,5876043332.83,0.00913319778,0.12113,5221772833.8,542304244.7296206,0.10385443066755812,0.13665194987003493,0.00913319778306664
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9405,94,1073240964.31,1337465593.6,1542566681.68,0.00239762809,0.15335,1317757746.53,192107533.55576172,0.14578364958326445,0.19887347878241535,0.0023976280975734317
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6206,62,5598431092.399999,5614136235.200001,5654376182.56,0.00878865813,0.007167,5622314503.386666,23560225.397230458,0.004190485143269499,0.004984076654660274,0.008788658130999504
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6211,62,4619043387.360001,6327776310.97,6729014912.170001,0.01045898074,0.063409,5891944870.166668,914861280.0025264,0.1552732247436401,0.20697902942432722,0.010458980745544383
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7208,72,672083360.3599999,1116835530.69,1435269322.86,0.00223085465,0.285121,1074729404.6366665,312988708.77150106,0.29122559355051153,0.46135298041950845,0.0022308546508514582
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4707,47,5338576135.05,4297159201.75,4895537175.19,0.00760918644,0.139249,4843757503.996666,426730327.0237239,0.0880990278046788,-0.04239268248760675,0.0076091864444831495
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9606,96,718582551.59,844632483.9899997,1316588580.3,0.00204638788,0.55877,959934538.6266665,257389102.91094816,0.26813193249529566,0.35358866253678634,0.0020463878875133373
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1701,17,3254640367.190001,5042328946.33,4748661028.75,0.00738089525,-0.05824,4348543447.423333,782742262.0343273,0.18000102137604948,0.2079086226732081,0.007380895259570272
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3926,39,1160548339.0,1340945382.08,1317722238.990001,0.00204814994,-0.017318,1273071986.6900003,80129091.93229853,0.0629415247291985,0.06556591652085686,0.002048149945491437
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6104,61,3605712442.490001,4270400851.03,4151612099.900001,0.00645289564,-0.027816,4009241797.8066673,289430069.04428506,0.07219072424183129,0.07303241147400152,0.006452895644099621
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1507,15,1888567370.05,2090731889.54,4268767534.500001,0.0066349916,1.041757,2749355598.03,1077551885.1392705,0.3919288890499906,0.5034362294246504,0.006634991604758168
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9403,94,794750516.2199999,1010410462.13,1173385615.24,0.00182380596,0.161295,992848864.5300001,155075125.52559716,0.15619207622200124,0.2150802743369027,0.001823805968195759
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4202,42,1410457675.82,26434481981.47,1379484469.170001,0.00214414764,-0.947814,9741474708.820002,11803745413.73604,1.2117000522568564,-0.011040792181829295,0.0021441476486747375
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6111,61,3735048276.39,4244548394.53,4157733986.5,0.00646241095,-0.020453,4045776885.806667,222558437.10946488,0.05501006194638192,0.05506748698241082,0.006462410958735051
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8708,87,1269849056.17,937094823.2599998,823069086.64,0.00127930519,-0.12168,1010004322.0233332,189543190.41799304,0.18766572210134977,-0.19491433290214566,0.0012793051942642326
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3304,33,1001486927.57,1163420004.86,1148642153.2,0.00178534693,-0.012702,1104516361.8766668,73102186.35620068,0.06618479261999693,0.07095132538237148,0.0017853469372035077
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7605,76,187552361.7800001,236899260.1600001,1100698650.88,0.00171082783,3.646273,508383424.2733334,419314340.99611694,0.8247993954473852,1.4225511098624564,0.0017108278323740705
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8504,85,1001746031.32,946628749.9499998,1154318022.8,0.001794169,0.219398,1034230934.6899999,87845167.6700133,0.08493767177477048,0.07345519716867566,0.0017941690027859832
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0802,08,3655152367.52,5166632972.19,3675350033.0,0.00571263635,-0.288637,4165711790.903333,707806185.7052547,0.16991242343046664,0.002759097046945991,0.005712636356141836
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8518,85,931654887.6399997,907205277.5600002,1041465273.86,0.00161876075,0.147992,960108479.6866666,58387452.001764916,0.060813390608548505,0.057291798727278964,0.0016187607530419538
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8308,83,1062605566.87,879286098.2399997,1024216469.57,0.00159195074,0.164827,988702711.56,78940598.55651402,0.07984260347780332,-0.01822982608007362,0.001591950749749125
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8001,80,301618296.85,375465623.66,1015694029.22,0.00157870422,1.705158,564259316.5766667,320633052.7293076,0.5682370557469435,0.835069884723322,0.0015787042284248088
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7318,73,481521944.88,611770994.1700001,989983665.0200002,0.00153874233,0.618225,694425534.6900002,215649654.16675448,0.3105439581265154,0.4338574333463221,0.0015387423309348217
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4411,44,704773695.72,887705687.44,965266154.87,0.00150032363,0.087371,852581846.0100001,109207275.38677217,0.12809007826973043,0.17030401809551265,0.0015003236372462263
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3917,39,662049702.0799999,830115030.8000001,957654415.5500002,0.00148849262,0.15364,816606382.8100001,121057560.23288684,0.14824469019739872,0.20270498345663523,0.0014884926283946934
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9018,90,1523168185.05,1450706374.11,1333691693.24,0.00207297144,-0.08066,1435855417.4666665,78063002.00083207,0.05436689589440805,-0.06426301958697289,0.0020729714411631905
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7216,72,459019818.5200002,728322194.5400001,925646857.28,0.00143874293,0.27093,704329623.4466668,191253637.74533033,0.2715399599542932,0.4200608258111964,0.0014387429339702733
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8536,85,875530745.4300001,833714059.74,894937026.3599997,0.00139101031,0.073434,868060610.5099999,25546233.867645435,0.029429090040886202,0.011021840584487519,0.0013910103112188658
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5408,54,3215002597.5,3279815550.930001,3235324494.39,0.00502869989,-0.013565,3243380880.94,27066076.63062297,0.008345019479420084,0.003155500486304863,0.005028699896505481
